{0} ({1}) cannot be greater than planned quantity ({2}) in Work Order {3},{0} ({1}) nemůže být větší než plánované množství ({2}) ve výrobním příkazu {3}
{0} ({1}) (1 row mandatory),{0} ({1}) (povinný 1 řádek)
{0} (Invalid time format),{0} (neplatný formát času)
{0} '{1}' not in Fiscal Year {2},{0} „{1}“ není ve fiskálním roce {2}
{0} '{1}' is disabled,{0} „{1}“ je zakázáno
you must select Capital Work in Progress Account in accounts table,musíte vybrat účet Nedokončené investice v tabulce účtů
wkhtmltopdf 0.12.x (with patched qt).,wkhtmltopdf 0.12.x (s opravou qt).
"which are not compatible with this UI, you will need to recreate the conditions here if you want to manage and add new conditions from this UI.","které nejsou kompatibilní s tímto rozhraním. Pokud chcete spravovat a přidávat nové podmínky z tohoto rozhraní, budete je muset znovu vytvořit."
when clicked on element it will focus popover if present.,"po kliknutí na prvek se zaměří na vyskakovací okno, pokud je přítomno."
wants to access the following details from your account,chce přistupovat k následujícím údajům z vašeho účtu
via {0},přes {0}
via Notification,přes Oznámení
via Google Meet,přes Google Meet
via Data Import,přes Import dat
via BOM Update Tool,přes nástroj aktualizace kusovníku
via Auto Repeat,přes Automatické opakování
via Assignment Rule,přes Pravidlo přiřazení
via Asset Repair,přes Opravu majetku
variance,odchylka
values separated by commas,hodnoty oddělené čárkami
use % as wildcard,použijte % jako zástupný znak
updated to {0},aktualizováno na {0}
updated delivered quantity for item {0} to {1},aktualizováno doručené množství položky {0} na {1}
update,aktualizovat
unique e.g. SAVE20  To be used to get discount,"jedinečný, např. SAVE20  Používá se pro získání slevy"
to your browser,do vašeho prohlížeče
to unallocate the amount of this Return Invoice before cancelling it.,pro zrušení alokace částky tohoto dobropisu před jeho stornováním.
to select,pro výběr
to open Global Search,pro otevření globálního vyhledávání
to open Awesome Bar,pro otevření Awesome Bar
to navigate,pro navigaci
to close,pro zavření
to,na
this shouldn't break,toto by nemělo selhat
this form,tento formulář
subscription is already cancelled.,předplatné je již zrušeno.
"string value, i.e. {0} or uid={0},ou=users,dc=example,dc=com","hodnota řetězce, tj. {0} nebo uid={0},ou=users,dc=example,dc=com"
"string value, i.e. member","hodnota řetězce, tj. member"
"string value, i.e. group","hodnota řetězce, tj. group"
steps completed,kroky dokončeny
starting the setup...,spouštění nastavení...
spill,přesah
sold,prodáno
since yesterday,od včerejška
since last year,od minulého roku
since last week,od minulého týdne
since last month,od minulého měsíce
rows,řádky
row,řádek
returned,vráceno
results,výsledky
result,výsledek
restored {0} as {1},obnoveno {0} jako {1}
renamed from {0} to {1},přejmenováno z {0} na {1}
removed,odstraněno
reload,znovu načíst
received from,přijato od
received a whatsapp message in {0},přijata zpráva WhatsApp v {0}
ratings,hodnocení
public,veřejný
product bundle item row's name in sales order. Also indicates that picked item is to be used for a product bundle,"název řádku položky produktového balíčku v prodejní objednávce. Také označuje, že vybraná položka má být použita pro produktový balíček"
private,soukromý
previous,předchozí
performing either one below:,provedením jedné z níže uvedených akcí:
per hour,za hodinu
payments app is not installed. Please install it from {} or {},aplikace pro platby není nainstalována. Nainstalujte ji z {} nebo {}
payments app is not installed. Please install it from {0} or {1},aplikace pro platby není nainstalována. Nainstalujte ji z {0} nebo {1}
paid to,zaplaceno komu
out of 5,z 5
or its descendants,nebo jeho potomci
or,nebo
on,dne
of,z
none,žádný
new,nový
must be between 0 and 100,musí být mezi 0 a 100
merged {0} into {1},sloučeno {0} do {1}
mentioned you in {0},zmínil/a vás v {0}
logged in,přihlášen
is enabled,je povoleno
is disabled,je zakázáno
inverted,invertováno
in {0} years,za {0} let
in {0} weeks,za {0} týdnů
in {0} months,za {0} měsíců
in {0} minutes,za {0} minut
in {0} hours,za {0} hodin
in {0} days,za {0} dní
in 1 year,za 1 rok
in 1 minute,za 1 minutu
in 1 hour,za 1 hodinu
hub,rozbočovač
hours,hodiny
hidden,skryté
here,zde
has reached out,kontaktoval/a vás
has made a call,uskutečnil/a hovor
gzip not found in PATH! This is required to take a backup.,gzip nebyl nalezen v PATH! Je vyžadován pro vytvoření zálohy.
found,nalezeno
fieldname on the document e.g.,"název pole v dokumentu, např."
fieldname,název pole
example: Next Day Shipping,příklad: Doručení následující den
enter,zadat
empty,prázdné
email inbox,e-mailová schránka
email already exists,e-mail již existuje
e.g.:,např.:
e.g. smtp.gmail.com,např. smtp.gmail.com
e.g. replies@yourcomany.com. All replies will come to this inbox.,např. odpovedi@vasefirma.cz. Veškeré odpovědi přijdou do této schránky.
e.g. pop.gmail.com / imap.gmail.com,např. pop.gmail.com / imap.gmail.com
"e.g. ""Support"", ""Sales"", ""Jerry Yang""","např. ""Podpora"", ""Prodej"", ""Jan Novák"""
"e.g. ""Summer Holiday 2019 Offer 20""","např. ""Letní sleva 2019 Nabídka 20"""
e.g.,např.
discount applied,sleva uplatněna
disabled,zakázáno
descending,sestupně
dated {0},ze dne {0}
dashboard,přehledový panel
created this lead,vytvořil/a tohoto potenciálního zákazníka
created this deal,vytvořil/a tento obchod
converted the lead to this deal,převedl/a potenciálního zákazníka na tento obchod
completed,dokončeno
commented,okomentoval/a
clear,vymazat
changes from,změny z
cannot be greater than 100,nemůže být větší než 100
by {},od {}
by Role,podle role
at,v
assigned a {0} {1} to you,přiřadil/a vám {0} {1}
assigned a new task {0} to you,přiřadil/a vám nový úkol {0}
ascending,vzestupně
as of {0},k {0}
as a percentage of finished item quantity,jako procento množství dokončené položky
as Title,jako název
as Description,jako popis
as Code,jako kód
and {0} more,a {0} dalších
and,a
after,po
added a,přidal/a
added,přidáno
`job_id` paramater is required for deduplication.,Parametr `job_id` je vyžadován pro deduplikaci.
`doctype` and `fieldname` are required for deleting property setters.,`doctype` a `fieldname` jsou povinné pro mazání nastavovačů vlastností.
`as_iterator` only works with `as_list=True` or `as_dict=True`,`as_iterator` funguje pouze s `as_list=True` nebo `as_dict=True`
`Allow Negative rates for Items`,`Povolit záporné sazby u položek`
\u2190 Back to upload files,\u2190 Zpět na nahrávání souborů
[Important] [ERPNext] Auto Reorder Errors,[Důležité] [ERPNext] Chyby automatického doplnění
[Action taken by {0}],[Akce provedena uživatelem {0}]
Zero quantity,Nulové množství
Zero means send records updated at anytime,Nula znamená odesílat záznamy aktualizované kdykoliv
Zero Rated,Nulová sazba
Zero,Nula
ZIP Code,PSČ
Your verification code is {0},Váš ověřovací kód je {0}
Your tickets,Vaše tikety
"Your session has expired, please login again to continue.",Platnost vaší relace vypršela. Pro pokračování se prosím přihlaste znovu.
Your report is being generated in the background. You will receive an email on {0} with a download link once it is ready.,"Váš přehled se generuje na pozadí. Jakmile bude připraven, obdržíte e-mail na adresu {0} s odkazem ke stažení."
"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Vaše dotaz byl obdržen. Brzy vám odpovíme. Pokud máte další informace, odpovězte prosím na tento e-mail."
Your organization name and address for the email footer.,Název a adresa vaší organizace pro zápatí e-mailu.
Your order is out for delivery!,Vaše objednávka byla odeslána k doručení!
Your old password is incorrect.,Vaše staré heslo je nesprávné.
Your old conditions will be overwritten. Are you sure you want to save?,Stávající podmínky budou přepsány. Opravdu chcete uložit?
Your old condition will be overwritten. Are you sure you want to save?,Stávající podmínka bude přepsána. Opravdu chcete uložit?
Your new password has been set successfully.,Vaše nové heslo bylo úspěšně nastaveno.
Your invitation to join {0} has expired.,Vaše pozvánka k připojení k {0} vypršela.
Your invitation to join {0} has been cancelled by the site administrator.,Vaše pozvánka k připojení k {0} byla zrušena správcem webu.
Your form has been successfully updated,Váš formulář byl úspěšně aktualizován
Your exported report: {0},Váš exportovaný přehled: {0}
Your email has been verified and your appointment has been scheduled,Váš e-mail byl ověřen a vaše schůzka byla naplánována
Your email address,Vaše e-mailová adresa
Your connection request to Google Calendar was successfully accepted,Žádost o připojení ke Google Kalendáři byla úspěšně přijata
Your browser does not support the video element.,Váš prohlížeč nepodporuje video prvek.
Your browser does not support the audio element.,Váš prohlížeč nepodporuje zvukový prvek.
Your assignment on task {0} has been removed by {1},Vaše přiřazení k úkolu {0} bylo odebráno uživatelem {1}
Your account has been locked and will resume after {0} seconds,Váš účet byl zablokován a bude obnoven za {0} sekund
Your account has been deleted,Váš účet byl smazán
Your Shortcuts,Vaše zkratky
Your PDF is ready for download,Váš PDF je připraven ke stažení
Your Name (required),Vaše jméno (povinné)
Your Name,Vaše jméno
Your Language,Váš jazyk
Your Country,Vaše země
"Your CSV file is being generated and will appear in the Attachments section once ready. Additionally, you will get notified when the file is available for download.","Váš soubor CSV se generuje a po dokončení se zobrazí v sekci Přílohy. Jakmile bude soubor připraven ke stažení, budete upozorněni."
You've logged in as another user from another tab. Refresh this page to continue using system.,Na jiné záložce jste přihlášeni jako jiný uživatel. Obnovte tuto stránku pro pokračování v práci se systémem.
You've been invited to join {0}.,"Byli jste pozváni, abyste se připojili k {0}."
You've been invited to join {0},"Byli jste pozváni, abyste se připojili k {0}"
You will need a Meta developer account and an access token to sync leads from Facebook. Read more,Pro synchronizaci potenciálních zákazníků z Facebooku potřebujete vývojářský účet Meta a přístupový token. Více informací
You will be redirected to:,Budete přesměrováni na:
"You will be redirected to invite user page, unsaved changes will be lost.",Budete přesměrováni na stránku pro pozvání uživatele; neuložené změny budou ztraceny.
You viewed this,Zobrazili jste toto
You unfollowed this document,Přestali jste sledovat tento dokument
You submitted this document {0},Odeslali jste tento dokument {0}
You submitted this document,Odeslali jste tento dokument
You selected the account group {1} as {2} Account in row {0}. Please select a single account.,V řádku {0} jste vybrali skupinu účtů {1} jako účet {2}. Vyberte prosím jednotlivý účet.
You selected Draft or Cancelled documents,Vybrali jste dokumenty ve stavu Koncept nebo Stornované
You seem to have written your name instead of your email. Please enter a valid email address so that we can get back.,"Zdá se, že jste místo e-mailové adresy zadali své jméno. Zadejte prosím platnou e-mailovou adresu, abychom vám mohli odpovědět."
You seem good to go!,Vše je připraveno!
You removed {0} rows from {1},Odebrali jste {0} řádků z {1}
You removed attachment {0},Odebrali jste přílohu {0}
You removed 1 row from {0},Odebrali jste 1 řádek z {0}
You need {0} permission to fetch values from {1} {2},Pro načtení hodnot z {1} {2} potřebujete oprávnění {0}
You need write permissions to add attachments to this record.,Pro přidávání příloh k tomuto záznamu potřebujete oprávnění k zápisu.
You need write permission on {0} {1} to rename,Pro přejmenování potřebujete oprávnění k zápisu na {0} {1}
You need write permission on {0} {1} to merge,Pro sloučení potřebujete oprávnění k zápisu na {0} {1}
You need to set one IMAP folder for {0},Pro {0} je nutné nastavit alespoň jednu složku IMAP
You need to select indexes you want to add first.,"Nejprve vyberte indexy, které chcete přidat."
You need to install pycups to use this feature!,Pro použití této funkce je nutné nainstalovat pycups!
"You need to have ""Share"" permission","Musíte mít oprávnění ""Sdílet"""
You need to enable JavaScript for your app to work.,Pro správné fungování aplikace je nutné povolit JavaScript.
You need to create these first:,Nejprve je nutné vytvořit toto:
